
time,ax,ay,az,wx,wy,wz,
0.682,-0.97,1.93,-0.43,-0.26,0.05,-0.16,
0.685,-0.97,1.93,-0.43,-0.24,0.04,-0.10,
0.685,-0.95,2.00,-0.45,-0.24,0.04,-0.10,
0.687,-0.95,2.00,-0.45,-0.23,0.04,-0.03,
0.689,-0.86,2.15,-0.60,-0.23,0.04,-0.03,
0.69,-0.86,2.15,-0.60,-0.21,0.05,0.02,
0.692,-0.86,2.15,-0.60,-0.19,0.05,0.08,
0.695,-0.88,2.27,-0.71,-0.19,0.05,0.08,
0.695,-0.88,2.27,-0.71,-0.18,0.06,0.13,
0.697,-0.88,2.27,-0.71,-0.16,0.06,0.17,
0.7,-0.94,2.25,-0.64,-0.16,0.06,0.17,
0.7,-0.94,2.25,-0.64,-0.14,0.06,0.21,
0.702,-0.94,2.25,-0.64,-0.13,0.06,0.24,
0.704,-0.94,2.25,-0.64,-0.11,0.06,0.27,
0.704,-1.00,2.15,-0.56,-0.11,0.06,0.27,
0.706,-1.00,2.15,-0.56,-0.10,0.05,0.29,
0.71,-1.00,2.15,-0.56,-0.10,0.04,0.30,
0.71,-0.95,1.84,-0.57,-0.10,0.04,0.30,
0.712,-0.95,1.84,-0.57,-0.09,0.03,0.31,
0.714,-0.81,1.46,-0.56,-0.09,0.03,0.31,
0.714,-0.81,1.46,-0.56,-0.09,0.00,0.30,
0.717,-0.81,1.46,-0.56,-0.09,-0.03,0.29,
0.72,-0.81,1.46,-0.56,-0.10,-0.08,0.27,
0.721,-0.62,1.02,-0.47,-0.10,-0.08,0.27,
0.721,-0.62,1.02,-0.47,-0.10,-0.13,0.25,
0.724,-0.45,0.63,-0.32,-0.10,-0.13,0.25,
0.725,-0.45,0.63,-0.32,-0.11,-0.19,0.22,
0.726,-0.45,0.63,-0.32,-0.12,-0.25,0.19,
0.729,-0.45,0.63,-0.32,-0.13,-0.31,0.17,
0.729,-0.35,0.36,-0.26,-0.13,-0.31,0.17,
0.73,-0.35,0.36,-0.26,-0.14,-0.37,0.14,
0.734,-0.35,0.36,-0.26,-0.15,-0.41,0.12,
0.734,-0.34,0.27,-0.35,-0.15,-0.41,0.12,
0.737,-0.34,0.27,-0.35,-0.16,-0.44,0.11,
0.739,-0.46,0.33,-0.90,-0.16,-0.44,0.11,
0.739,-0.46,0.33,-0.90,-0.18,-0.47,0.10,
0.74,-0.46,0.33,-0.90,-0.20,-0.51,0.10,
0.744,-0.64,0.56,-1.26,-0.20,-0.51,0.10,
0.744,-0.64,0.56,-1.26,-0.22,-0.56,0.11,
0.745,-0.64,0.56,-1.26,-0.24,-0.62,0.12,
0.749,-0.72,0.74,-0.92,-0.24,-0.62,0.12,
0.749,-0.72,0.74,-0.92,-0.25,-0.68,0.14,
0.75,-0.72,0.74,-0.92,-0.27,-0.74,0.17,
0.759,-0.72,0.74,-0.92,-0.27,-0.78,0.19,
0.76,-0.74,0.82,-0.59,-0.27,-0.78,0.19,
0.76,-0.74,0.82,-0.59,-0.27,-0.82,0.22,
0.76,-0.74,0.82,-0.59,-0.27,-0.84,0.26,
0.761,-0.85,0.82,-0.47,-0.27,-0.84,0.26,
0.761,-0.85,0.82,-0.47,-0.25,-0.85,0.29,
0.764,-0.99,0.80,-0.54,-0.25,-0.85,0.29,
0.765,-0.99,0.80,-0.54,-0.24,-0.86,0.32,
0.765,-0.99,0.80,-0.54,-0.22,-0.86,0.34,
0.767,-0.99,0.80,-0.54,-0.20,-0.87,0.37,
0.767,-1.07,0.70,-0.56,-0.20,-0.87,0.37,
0.77,-1.07,0.70,-0.56,-0.18,-0.88,0.40,
0.772,-1.09,0.65,-0.45,-0.18,-0.88,0.40,
0.772,-1.09,0.65,-0.45,-0.16,-0.89,0.42,
0.775,-1.09,0.65,-0.45,-0.14,-0.91,0.44,
0.777,-1.09,0.65,-0.45,-0.12,-0.93,0.45,
0.777,-1.09,0.59,-0.24,-0.12,-0.93,0.45,
0.78,-1.09,0.59,-0.24,-0.11,-0.96,0.46,
0.782,-1.09,0.59,-0.24,-0.09,-0.98,0.47,
0.782,-1.06,0.52,-0.14,-0.09,-0.98,0.47,
0.784,-1.06,0.52,-0.14,-0.07,-1.01,0.48,
0.786,-1.05,0.47,-0.12,-0.07,-1.01,0.48,
0.787,-1.05,0.47,-0.12,-0.06,-1.03,0.49,
0.789,-1.05,0.47,-0.12,-0.04,-1.05,0.50,
0.792,-1.05,0.47,-0.12,-0.03,-1.08,0.50,
0.792,-1.05,0.42,-0.16,-0.03,-1.08,0.50,
0.795,-1.05,0.42,-0.16,-0.01,-1.11,0.51,
0.796,-1.05,0.42,-0.16,0.00,-1.14,0.52,
0.797,-1.07,0.41,-0.18,0.00,-1.14,0.52,
0.8,-1.07,0.41,-0.18,0.02,-1.17,0.53,
0.802,-1.07,0.41,-0.18,0.04,-1.20,0.54,
0.803,-1.06,0.41,-0.15,0.04,-1.20,0.54,
0.804,-1.06,0.41,-0.15,0.05,-1.23,0.55,
0.805,-1.07,0.41,-0.20,0.05,-1.23,0.55,
0.806,-1.07,0.41,-0.20,0.07,-1.25,0.56,
0.809,-1.07,0.41,-0.20,0.08,-1.27,0.58,
0.812,-1.05,0.39,-0.40,0.08,-1.27,0.58,
0.812,-1.05,0.39,-0.40,0.09,-1.28,0.58,
0.813,-1.05,0.39,-0.40,0.09,-1.30,0.59,
0.815,-0.84,0.30,-0.45,0.09,-1.30,0.59,
0.816,-0.84,0.30,-0.45,0.10,-1.32,0.59,
0.819,-0.84,0.30,-0.45,0.10,-1.34,0.58,
0.821,-0.66,0.12,-0.72,0.10,-1.34,0.58,
0.821,-0.66,0.12,-0.72,0.10,-1.36,0.58,
0.823,-0.66,0.12,-0.72,0.10,-1.39,0.57,
0.826,-0.66,0.12,-0.72,0.10,-1.41,0.57,
0.827,-0.80,-0.01,-0.77,0.10,-1.41,0.57,
0.828,-0.80,-0.01,-0.77,0.10,-1.43,0.58,
0.831,-1.07,0.05,-0.79,0.10,-1.43,0.58,
0.831,-1.07,0.05,-0.79,0.10,-1.45,0.58,
0.832,-1.07,0.05,-0.79,0.10,-1.46,0.59,
0.835,-1.31,0.19,-0.92,0.10,-1.46,0.59,
0.836,-1.31,0.19,-0.92,0.10,-1.48,0.60,
0.838,-1.31,0.19,-0.92,0.09,-1.50,0.61,
0.84,-1.43,0.28,-1.03,0.09,-1.50,0.61,
0.84,-1.43,0.28,-1.03,0.09,-1.53,0.62,
0.842,-1.43,0.28,-1.03,0.08,-1.55,0.64,
0.846,-1.51,0.35,-0.98,0.08,-1.55,0.64,
0.846,-1.51,0.35,-0.98,0.08,-1.58,0.65,
0.847,-1.51,0.35,-0.98,0.08,-1.62,0.67,
0.85,-1.51,0.35,-0.98,0.07,-1.66,0.68,
0.851,-1.61,0.39,-0.92,0.07,-1.66,0.68,
0.852,-1.61,0.39,-0.92,0.07,-1.69,0.70,
0.86,-1.61,0.39,-0.92,0.06,-1.72,0.72,
0.861,-1.74,0.43,-0.90,0.06,-1.72,0.72,
0.861,-1.74,0.43,-0.90,0.06,-1.75,0.74,
0.861,-1.91,0.43,-1.05,0.06,-1.75,0.74,
0.862,-1.91,0.43,-1.05,0.05,-1.78,0.76,
0.862,-1.91,0.43,-1.05,0.04,-1.81,0.79,
0.865,-2.07,0.44,-1.25,0.04,-1.81,0.79,
0.865,-2.07,0.44,-1.25,0.02,-1.84,0.82,
0.866,-2.07,0.44,-1.25,0.00,-1.88,0.86,
0.869,-2.15,0.45,-1.32,0.00,-1.88,0.86,
0.87,-2.15,0.45,-1.32,-0.02,-1.91,0.89,
0.871,-2.15,0.45,-1.32,-0.04,-1.95,0.92,
0.874,-2.15,0.45,-1.32,-0.07,-1.98,0.95,
0.875,-2.12,0.43,-1.39,-0.07,-1.98,0.95,
0.876,-2.12,0.43,-1.39,-0.10,-2.01,0.99,
0.879,-2.12,0.43,-1.39,-0.13,-2.03,1.02,
0.88,-2.07,0.40,-1.56,-0.13,-2.03,1.02,
0.881,-2.07,0.40,-1.56,-0.17,-2.05,1.04,
0.885,-1.97,0.31,-1.79,-0.17,-2.05,1.04,
0.886,-1.97,0.31,-1.79,-0.21,-2.06,1.07,
0.886,-1.97,0.31,-1.79,-0.25,-2.08,1.10,
0.888,-1.79,0.25,-1.85,-0.25,-2.08,1.10,
0.889,-1.79,0.25,-1.85,-0.29,-2.09,1.12,
0.891,-1.79,0.25,-1.85,-0.32,-2.11,1.15,
0.894,-1.79,0.25,-1.85,-0.36,-2.13,1.16,
0.894,-1.62,0.17,-1.73,-0.36,-2.13,1.16,
0.895,-1.62,0.17,-1.73,-0.39,-2.15,1.18,
0.899,-1.62,0.17,-1.73,-0.42,-2.17,1.20,
0.899,-1.35,0.04,-1.38,-0.42,-2.17,1.20,
0.9,-1.35,0.04,-1.38,-0.44,-2.20,1.22,
0.903,-1.35,0.04,-1.38,-0.45,-2.22,1.24,
0.904,-1.11,0.02,-0.95,-0.45,-2.22,1.24,
0.906,-1.11,0.02,-0.95,-0.46,-2.23,1.26,
0.908,-1.11,0.02,-0.95,-0.46,-2.23,1.27,
0.909,-0.87,-0.04,-0.54,-0.46,-2.23,1.27,
0.91,-0.87,-0.04,-0.54,-0.46,-2.22,1.29,
0.913,-0.64,-0.14,-0.22,-0.46,-2.22,1.29,
0.914,-0.64,-0.14,-0.22,-0.46,-2.22,1.30,
0.915,-0.64,-0.14,-0.22,-0.45,-2.20,1.31,
0.917,-0.64,-0.14,-0.22,-0.43,-2.19,1.32,
0.918,-0.47,-0.17,0.17,-0.43,-2.19,1.32,
0.92,-0.47,-0.17,0.17,-0.41,-2.16,1.32,
0.923,-0.47,-0.17,0.17,-0.39,-2.14,1.33,
0.924,-0.31,-0.17,0.51,-0.39,-2.14,1.33,
0.924,-0.31,-0.17,0.51,-0.37,-2.11,1.33,
0.928,-0.31,-0.17,0.51,-0.34,-2.08,1.33,
0.928,-0.12,-0.19,0.74,-0.34,-2.08,1.33,
0.929,-0.12,-0.19,0.74,-0.31,-2.05,1.33,
0.932,-0.01,-0.22,0.90,-0.31,-2.05,1.33,
0.933,-0.01,-0.22,0.90,-0.29,-2.01,1.32,
0.934,-0.01,-0.22,0.90,-0.26,-1.97,1.32,
0.937,0.12,-0.27,0.97,-0.26,-1.97,1.32,
0.938,0.12,-0.27,0.97,-0.24,-1.93,1.31,
0.939,0.12,-0.27,0.97,-0.22,-1.88,1.30,
0.942,0.12,-0.27,0.97,-0.20,-1.84,1.29,
0.942,0.21,-0.31,0.92,-0.20,-1.84,1.29,
0.947,0.21,-0.31,0.92,-0.18,-1.79,1.28,
0.948,0.21,-0.31,0.92,-0.17,-1.74,1.27,
0.948,0.29,-0.29,0.83,-0.17,-1.74,1.27,
0.949,0.29,-0.29,0.83,-0.15,-1.70,1.26,
0.951,0.29,-0.29,0.83,-0.14,-1.65,1.26,
0.951,0.26,-0.24,0.70,-0.14,-1.65,1.26,
0.956,0.26,-0.24,0.70,-0.14,-1.60,1.25,
0.956,0.26,-0.24,0.70,-0.13,-1.56,1.25,
0.957,0.20,-0.18,0.57,-0.13,-1.56,1.25,
0.958,0.20,-0.18,0.57,-0.13,-1.52,1.25,
0.962,0.20,-0.18,0.57,-0.13,-1.48,1.26,
0.962,0.06,-0.14,0.46,-0.13,-1.48,1.26,
0.963,0.06,-0.14,0.46,-0.13,-1.45,1.26,
0.965,-0.12,-0.09,0.36,-0.13,-1.45,1.26,
0.966,-0.12,-0.09,0.36,-0.14,-1.42,1.27,
0.968,-0.12,-0.09,0.36,-0.14,-1.40,1.28,
0.97,-0.12,-0.09,0.36,-0.15,-1.37,1.29,
0.971,-0.26,-0.02,0.27,-0.15,-1.37,1.29,
0.973,-0.26,-0.02,0.27,-0.16,-1.35,1.31,
0.975,-0.26,-0.02,0.27,-0.17,-1.33,1.32,
0.975,-0.37,0.09,0.18,-0.17,-1.33,1.32,
0.978,-0.37,0.09,0.18,-0.18,-1.31,1.33,
0.981,-0.37,0.09,0.18,-0.19,-1.30,1.34,
0.982,-0.48,0.13,0.14,-0.19,-1.30,1.34,
0.983,-0.48,0.13,0.14,-0.20,-1.29,1.36,
0.986,-0.48,0.13,0.14,-0.21,-1.28,1.37,
0.986,-0.47,0.12,0.15,-0.21,-1.28,1.37,
0.988,-0.47,0.12,0.15,-0.22,-1.27,1.38,
0.991,-0.47,0.12,0.15,-0.22,-1.27,1.38,
0.991,-0.42,0.12,0.22,-0.22,-1.27,1.38,
0.992,-0.42,0.12,0.22,-0.23,-1.26,1.39,
0.995,-0.32,0.12,0.33,-0.23,-1.26,1.39,
0.996,-0.32,0.12,0.33,-0.24,-1.26,1.39,
0.997,-0.32,0.12,0.33,-0.24,-1.25,1.39,
1.001,-0.32,0.12,0.33,-0.25,-1.25,1.39,
1.001,-0.27,0.22,0.39,-0.25,-1.25,1.39,
1.002,-0.27,0.22,0.39,-0.25,-1.25,1.39,
1.004,-0.25,0.29,0.49,-0.25,-1.25,1.39,
1.005,-0.25,0.29,0.49,-0.25,-1.26,1.39,
1.007,-0.25,0.29,0.49,-0.24,-1.27,1.40,
1.01,-0.25,0.29,0.49,-0.23,-1.28,1.40,
1.011,-0.23,0.38,0.73,-0.23,-1.28,1.40,
1.012,-0.23,0.38,0.73,-0.23,-1.29,1.40,
1.015,-0.23,0.38,0.73,-0.22,-1.30,1.40,
1.015,-0.18,0.45,0.87,-0.22,-1.30,1.40,
1.017,-0.18,0.45,0.87,-0.21,-1.31,1.40,
1.019,-0.20,0.51,1.00,-0.21,-1.31,1.40,
1.02,-0.20,0.51,1.00,-0.20,-1.33,1.40,
1.022,-0.20,0.51,1.00,-0.18,-1.34,1.41,
1.025,-0.22,0.55,1.08,-0.18,-1.34,1.41,
1.025,-0.22,0.55,1.08,-0.17,-1.36,1.41,
1.027,-0.22,0.55,1.08,-0.16,-1.37,1.41,
1.029,-0.22,0.55,1.08,-0.16,-1.38,1.41,
1.03,-0.22,0.55,1.11,-0.16,-1.38,1.41,
1.031,-0.22,0.55,1.11,-0.15,-1.39,1.42,
1.034,-0.23,0.60,1.03,-0.15,-1.39,1.42,
1.035,-0.23,0.60,1.03,-0.14,-1.39,1.42,
1.037,-0.23,0.60,1.03,-0.14,-1.39,1.43,
1.039,-0.30,0.68,0.96,-0.14,-1.39,1.43,
1.04,-0.30,0.68,0.96,-0.13,-1.39,1.44,
1.041,-0.30,0.68,0.96,-0.12,-1.39,1.45,
1.048,-0.30,0.68,0.96,-0.11,-1.39,1.46,
1.048,-0.45,0.77,0.99,-0.11,-1.39,1.46,
1.049,-0.45,0.77,0.99,-0.10,-1.39,1.47,
1.049,-0.45,0.77,0.99,-0.09,-1.40,1.49,
1.049,-0.63,0.84,1.11,-0.09,-1.40,1.49,
1.051,-0.63,0.84,1.11,-0.08,-1.40,1.50,
1.059,-0.70,0.88,1.19,-0.08,-1.40,1.50,
1.059,-0.70,0.88,1.19,-0.08,-1.41,1.52,
1.059,-0.70,0.88,1.19,-0.07,-1.42,1.53,
1.06,-0.70,0.88,1.19,-0.06,-1.43,1.55,
1.06,-0.64,0.90,1.22,-0.06,-1.43,1.55,
1.061,-0.64,0.90,1.22,-0.05,-1.44,1.57,
1.064,-0.64,0.90,1.22,-0.04,-1.45,1.58,
1.064,-0.61,0.88,1.21,-0.04,-1.45,1.58,
1.066,-0.61,0.88,1.21,-0.02,-1.46,1.60,
1.068,-0.60,0.88,1.22,-0.02,-1.46,1.60,
1.068,-0.60,0.88,1.22,-0.01,-1.46,1.61,
1.071,-0.60,0.88,1.22,0.01,-1.47,1.63,
1.072,-0.63,0.88,1.32,0.01,-1.47,1.63,
1.072,-0.63,0.88,1.32,0.03,-1.48,1.64,
1.075,-0.63,0.88,1.32,0.05,-1.48,1.66,
1.078,-0.72,0.87,1.45,0.05,-1.48,1.66,
1.079,-0.72,0.87,1.45,0.07,-1.49,1.68,
1.079,-0.72,0.87,1.45,0.09,-1.49,1.70,
1.083,-0.80,1.06,1.55,0.09,-1.49,1.70,
1.083,-0.80,1.06,1.55,0.12,-1.50,1.72,
1.086,-0.80,1.06,1.55,0.14,-1.51,1.74,
1.087,-0.80,1.06,1.55,0.16,-1.52,1.75,
1.087,-0.81,1.10,1.65,0.16,-1.52,1.75,
1.09,-0.81,1.10,1.65,0.18,-1.53,1.76,
1.092,-0.81,1.10,1.65,0.20,-1.53,1.77,
1.093,-0.56,0.98,1.58,0.20,-1.53,1.77,
1.095,-0.56,0.98,1.58,0.21,-1.53,1.77,
1.097,-0.56,0.98,1.58,0.22,-1.52,1.76,
1.098,-0.24,0.87,1.34,0.22,-1.52,1.76,
1.099,-0.24,0.87,1.34,0.22,-1.51,1.76,
1.102,0.08,0.80,1.03,0.22,-1.51,1.76,
1.103,0.08,0.80,1.03,0.22,-1.50,1.75,
1.104,0.08,0.80,1.03,0.21,-1.48,1.74,
1.107,0.38,0.75,0.81,0.21,-1.48,1.74,
1.107,0.38,0.75,0.81,0.20,-1.47,1.73,
1.109,0.38,0.75,0.81,0.19,-1.44,1.71,
1.112,0.38,0.75,0.81,0.18,-1.42,1.70,
1.112,0.66,0.76,0.59,0.18,-1.42,1.70,
1.113,0.66,0.76,0.59,0.16,-1.39,1.68,
1.116,0.66,0.76,0.59,0.15,-1.35,1.66,
1.116,0.85,0.78,0.47,0.15,-1.35,1.66,
1.119,0.85,0.78,0.47,0.13,-1.32,1.64,
1.121,0.85,0.78,0.47,0.11,-1.29,1.62,
1.123,0.99,0.84,0.46,0.11,-1.29,1.62,
1.124,0.99,0.84,0.46,0.09,-1.26,1.61,
1.127,1.03,0.94,0.53,0.09,-1.26,1.61,
1.127,1.03,0.94,0.53,0.08,-1.24,1.59,
1.128,1.03,0.94,0.53,0.06,-1.21,1.57,
1.131,1.03,0.94,0.53,0.05,-1.18,1.56,
1.132,1.05,1.06,0.58,0.05,-1.18,1.56,
1.134,1.05,1.06,0.58,0.04,-1.16,1.55,
1.136,1.07,1.13,0.65,0.04,-1.16,1.55,
1.136,1.07,1.13,0.65,0.02,-1.13,1.53,
1.139,1.07,1.13,0.65,0.02,-1.11,1.52,
1.141,1.07,1.13,0.65,0.01,-1.10,1.51,
1.141,1.08,1.12,0.79,0.01,-1.10,1.51,
1.144,1.08,1.12,0.79,0.01,-1.09,1.51,
1.145,1.12,1.06,0.99,0.01,-1.09,1.51,
1.145,1.12,1.06,0.99,0.01,-1.08,1.50,
1.147,1.12,1.06,0.99,0.02,-1.08,1.50,
1.151,1.17,0.92,1.23,0.02,-1.08,1.50,
1.151,1.17,0.92,1.23,0.03,-1.09,1.49,
1.156,1.17,0.92,1.23,0.04,-1.10,1.49,
1.157,1.23,0.75,1.52,0.04,-1.10,1.49,
1.157,1.23,0.75,1.52,0.05,-1.11,1.50,
1.157,1.23,0.75,1.52,0.07,-1.13,1.50,
1.164,1.23,0.75,1.52,0.09,-1.15,1.51,
1.165,1.26,0.63,1.78,0.09,-1.15,1.51,
1.165,1.26,0.63,1.78,0.10,-1.18,1.52,
1.165,1.28,0.53,1.97,0.10,-1.18,1.52,
1.165,1.28,0.53,1.97,0.12,-1.20,1.53,
1.167,1.28,0.53,1.97,0.14,-1.22,1.55,
1.169,1.30,0.51,2.08,0.14,-1.22,1.55,
1.169,1.30,0.51,2.08,0.17,-1.24,1.56,
1.171,1.30,0.51,2.08,0.19,-1.26,1.58,
1.175,1.30,0.51,2.08,0.21,-1.28,1.60,
1.175,1.35,0.48,2.14,0.21,-1.28,1.60,
1.177,1.35,0.48,2.14,0.24,-1.29,1.63,
1.18,1.44,0.44,2.07,0.24,-1.29,1.63,
1.18,1.44,0.44,2.07,0.25,-1.30,1.65,
1.182,1.44,0.44,2.07,0.27,-1.31,1.67,
1.185,1.51,0.39,1.94,0.27,-1.31,1.67,
1.185,1.51,0.39,1.94,0.29,-1.32,1.69,
1.187,1.51,0.39,1.94,0.30,-1.34,1.72,
1.189,1.58,0.27,1.84,0.30,-1.34,1.72,
1.19,1.58,0.27,1.84,0.31,-1.35,1.74,
1.191,1.58,0.27,1.84,0.32,-1.37,1.76,
1.195,1.58,0.27,1.84,0.33,-1.39,1.79,
1.195,1.61,0.19,1.79,0.33,-1.39,1.79,
1.196,1.61,0.19,1.79,0.34,-1.41,1.81,
1.199,1.69,0.13,1.75,0.34,-1.41,1.81,
1.201,1.69,0.13,1.75,0.34,-1.42,1.83,
1.201,1.69,0.13,1.75,0.35,-1.44,1.86,
1.204,1.81,0.08,1.74,0.35,-1.44,1.86,
1.205,1.81,0.08,1.74,0.35,-1.46,1.88,
1.205,1.81,0.08,1.74,0.36,-1.48,1.90,
1.209,1.81,0.08,1.74,0.36,-1.50,1.91,
1.209,2.01,0.06,1.75,0.36,-1.50,1.91,
1.211,2.01,0.06,1.75,0.37,-1.51,1.93,
1.213,2.01,0.06,1.75,0.38,-1.53,1.94,
1.214,2.17,0.09,1.77,0.38,-1.53,1.94,
1.216,2.17,0.09,1.77,0.38,-1.55,1.96,
1.219,2.17,0.09,1.77,0.39,-1.57,1.97,
1.219,2.27,0.12,1.84,0.39,-1.57,1.97,
1.22,2.27,0.12,1.84,0.40,-1.59,1.98,
1.223,2.35,0.23,1.88,0.40,-1.59,1.98,
1.223,2.35,0.23,1.88,0.41,-1.60,1.99,
1.225,2.35,0.23,1.88,0.42,-1.62,2.00,
1.228,2.35,0.23,1.88,0.43,-1.63,2.00,
1.229,2.37,0.37,1.94,0.43,-1.63,2.00,
1.23,2.37,0.37,1.94,0.44,-1.64,2.01,
1.233,2.37,0.37,1.94,0.45,-1.64,2.01,
1.233,2.36,0.53,1.99,0.45,-1.64,2.01,
1.236,2.36,0.53,1.99,0.47,-1.64,2.02,
1.238,2.33,0.72,2.00,0.47,-1.64,2.02,
1.239,2.33,0.72,2.00,0.48,-1.64,2.02,
1.239,2.33,0.72,2.00,0.49,-1.63,2.01,
1.243,2.31,0.92,1.98,0.49,-1.63,2.01,
1.244,2.31,0.92,1.98,0.50,-1.61,2.01,
1.244,2.31,0.92,1.98,0.52,-1.59,2.00,
1.247,2.34,1.09,1.95,0.52,-1.59,2.00,
1.247,2.34,1.09,1.95,0.53,-1.57,1.99,
1.25,2.34,1.09,1.95,0.54,-1.54,1.97,
1.252,2.40,1.24,1.93,0.54,-1.54,1.97,
1.252,2.40,1.24,1.93,0.56,-1.52,1.95,
1.257,2.40,1.24,1.93,0.57,-1.49,1.93,
1.258,2.46,1.37,1.91,0.57,-1.49,1.93,
1.258,2.46,1.37,1.91,0.59,-1.46,1.90,
1.259,2.46,1.37,1.91,0.60,-1.43,1.87,
1.267,2.46,1.37,1.91,0.62,-1.40,1.84,
1.267,2.48,1.50,1.90,0.62,-1.40,1.84,
1.268,2.48,1.50,1.90,0.63,-1.37,1.81,
1.268,2.41,1.65,1.91,0.63,-1.37,1.81,
1.268,2.41,1.65,1.91,0.64,-1.34,1.77,
1.269,2.41,1.65,1.91,0.67,-1.31,1.73,
1.272,2.27,1.80,2.00,0.67,-1.31,1.73,
1.272,2.27,1.80,2.00,0.68,-1.29,1.69,
1.273,2.27,1.80,2.00,0.71,-1.26,1.66,
1.276,2.27,1.80,2.00,0.74,-1.24,1.61,
1.276,2.11,1.95,2.15,0.74,-1.24,1.61,
1.278,2.11,1.95,2.15,0.77,-1.22,1.57,
1.281,1.92,2.10,2.32,0.77,-1.22,1.57,
1.281,1.92,2.10,2.32,0.81,-1.20,1.53,
1.285,1.92,2.10,2.32,0.84,-1.19,1.49,
1.285,1.92,2.10,2.32,0.88,-1.17,1.45,
1.286,1.73,2.33,2.48,0.88,-1.17,1.45,
1.289,1.73,2.33,2.48,0.92,-1.15,1.41,
1.291,1.59,2.56,2.59,0.92,-1.15,1.41,
1.292,1.59,2.56,2.59,0.97,-1.13,1.37,
1.293,1.59,2.56,2.59,1.01,-1.10,1.33,
1.296,1.59,2.56,2.59,1.05,-1.08,1.29,
1.297,1.44,2.72,2.58,1.05,-1.08,1.29,
1.297,1.44,2.72,2.58,1.09,-1.05,1.25,
1.301,1.35,2.80,2.46,1.09,-1.05,1.25,
1.302,1.35,2.80,2.46,1.13,-1.02,1.21,
1.302,1.35,2.80,2.46,1.17,-0.98,1.17,
1.306,1.25,2.81,2.27,1.17,-0.98,1.17,
1.307,1.25,2.81,2.27,1.21,-0.94,1.13,
1.307,1.25,2.81,2.27,1.24,-0.90,1.09,
1.311,1.25,2.81,2.27,1.27,-0.86,1.05,
1.311,1.17,2.86,2.02,1.27,-0.86,1.05,
1.312,1.17,2.86,2.02,1.29,-0.81,1.01,
1.315,1.13,2.82,1.74,1.29,-0.81,1.01,
1.315,1.13,2.82,1.74,1.31,-0.76,0.98,
1.319,1.13,2.82,1.74,1.32,-0.71,0.94,
1.32,1.13,2.82,1.74,1.33,-0.65,0.90,
1.321,1.11,2.77,1.40,1.33,-0.65,0.90,
1.322,1.11,2.77,1.40,1.34,-0.60,0.87,
1.325,1.11,2.77,1.40,1.34,-0.55,0.83,
1.325,1.07,2.66,1.12,1.34,-0.55,0.83,
1.327,1.07,2.66,1.12,1.34,-0.49,0.79,
1.334,1.05,2.51,0.83,1.34,-0.49,0.79,
1.334,1.05,2.51,0.83,1.33,-0.44,0.76,
1.335,1.05,2.51,0.83,1.32,-0.39,0.72,
1.335,1.05,2.51,0.83,1.31,-0.34,0.69,
1.335,1.07,2.34,0.56,1.31,-0.34,0.69,
1.337,1.07,2.34,0.56,1.30,-0.29,0.66,
1.339,1.07,2.34,0.56,1.29,-0.24,0.62,
1.34,1.05,2.16,0.34,1.29,-0.24,0.62,
1.341,1.05,2.16,0.34,1.28,-0.20,0.60,
1.344,1.03,2.02,0.20,1.28,-0.20,0.60,
1.345,1.03,2.02,0.20,1.26,-0.16,0.57,
1.346,1.03,2.02,0.20,1.25,-0.13,0.54,
1.349,1.03,2.02,0.20,1.24,-0.11,0.52,
1.349,1.00,1.91,0.20,1.24,-0.11,0.52,
1.353,1.00,1.91,0.20,1.23,-0.09,0.50,
1.354,0.96,1.80,0.26,1.23,-0.09,0.50,
1.354,0.96,1.80,0.26,1.23,-0.08,0.48,
1.357,0.96,1.80,0.26,1.22,-0.08,0.46,
1.358,1.00,1.64,0.34,1.22,-0.08,0.46,
1.358,1.00,1.64,0.34,1.22,-0.08,0.44,
1.361,1.00,1.64,0.34,1.22,-0.09,0.42,
1.363,1.00,1.64,0.34,1.23,-0.10,0.41,
1.364,1.06,1.41,0.45,1.23,-0.10,0.41,
1.365,1.06,1.41,0.45,1.23,-0.12,0.39,
1.368,1.06,1.41,0.45,1.24,-0.15,0.38,
1.369,1.10,1.18,0.51,1.24,-0.15,0.38,
1.371,1.10,1.18,0.51,1.25,-0.18,0.38,
1.373,1.10,1.18,0.51,1.26,-0.22,0.38,
1.374,1.08,0.98,0.64,1.26,-0.22,0.38,
1.375,1.08,0.98,0.64,1.27,-0.26,0.37,
1.378,1.01,0.85,0.81,1.27,-0.26,0.37,
1.379,1.01,0.85,0.81,1.29,-0.31,0.38,
1.38,1.01,0.85,0.81,1.31,-0.37,0.39,
1.383,1.01,0.85,0.81,1.33,-0.43,0.40,
1.383,0.91,0.70,0.99,1.33,-0.43,0.40,
1.386,0.91,0.70,0.99,1.36,-0.49,0.41,
1.387,0.87,0.59,1.16,1.36,-0.49,0.41,
1.388,0.87,0.59,1.16,1.39,-0.56,0.43,
1.389,0.87,0.59,1.16,1.41,-0.62,0.45,
1.393,0.88,0.48,1.28,1.41,-0.62,0.45,
1.393,0.88,0.48,1.28,1.44,-0.69,0.48,
1.394,0.88,0.48,1.28,1.48,-0.76,0.50,
1.397,0.88,0.48,1.28,1.51,-0.83,0.52,
1.398,0.89,0.34,1.35,1.51,-0.83,0.52,
1.399,0.89,0.34,1.35,1.54,-0.90,0.55,
