
time,ax,ay,az,wx,wy,wz,
0.699,-0.23,-0.49,-0.62,-0.16,-1.72,0.97,
0.702,-0.23,-0.49,-0.62,-0.15,-1.74,0.96,
0.702,-0.16,-0.55,-0.64,-0.15,-1.74,0.96,
0.704,-0.16,-0.55,-0.64,-0.14,-1.77,0.95,
0.707,-0.05,-0.63,-0.67,-0.14,-1.77,0.95,
0.707,-0.05,-0.63,-0.67,-0.13,-1.79,0.94,
0.709,-0.05,-0.63,-0.67,-0.14,-1.80,0.93,
0.711,0.08,-0.68,-0.73,-0.14,-1.80,0.93,
0.711,0.08,-0.68,-0.73,-0.14,-1.81,0.92,
0.713,0.08,-0.68,-0.73,-0.15,-1.82,0.92,
0.716,0.08,-0.68,-0.73,-0.17,-1.82,0.91,
0.716,0.25,-0.73,-0.74,-0.17,-1.82,0.91,
0.719,0.25,-0.73,-0.74,-0.19,-1.82,0.91,
0.721,0.38,-0.73,-0.74,-0.19,-1.82,0.91,
0.721,0.38,-0.73,-0.74,-0.21,-1.82,0.90,
0.724,0.38,-0.73,-0.74,-0.24,-1.81,0.90,
0.725,0.38,-0.73,-0.74,-0.26,-1.81,0.89,
0.726,0.49,-0.78,-0.76,-0.26,-1.81,0.89,
0.728,0.49,-0.78,-0.76,-0.30,-1.80,0.89,
0.731,0.59,-0.87,-0.76,-0.30,-1.80,0.89,
0.731,0.59,-0.87,-0.76,-0.33,-1.78,0.88,
0.733,0.59,-0.87,-0.76,-0.37,-1.76,0.88,
0.735,0.63,-0.97,-0.81,-0.37,-1.76,0.88,
0.735,0.63,-0.97,-0.81,-0.40,-1.74,0.87,
0.738,0.63,-0.97,-0.81,-0.44,-1.71,0.87,
0.741,0.63,-0.97,-0.81,-0.47,-1.68,0.86,
0.741,0.63,-1.00,-0.82,-0.47,-1.68,0.86,
0.743,0.63,-1.00,-0.82,-0.51,-1.65,0.86,
0.745,0.57,-1.02,-0.85,-0.51,-1.65,0.86,
0.746,0.57,-1.02,-0.85,-0.54,-1.61,0.85,
0.749,0.57,-1.02,-0.85,-0.57,-1.57,0.84,
0.75,0.51,-1.00,-0.83,-0.57,-1.57,0.84,
0.751,0.51,-1.00,-0.83,-0.59,-1.53,0.84,
0.753,0.51,-1.00,-0.83,-0.62,-1.50,0.83,
0.755,0.52,-0.94,-0.77,-0.62,-1.50,0.83,
0.755,0.52,-0.94,-0.77,-0.64,-1.46,0.83,
0.757,0.52,-0.94,-0.77,-0.67,-1.43,0.83,
0.76,0.50,-0.84,-0.64,-0.67,-1.43,0.83,
0.76,0.50,-0.84,-0.64,-0.69,-1.39,0.82,
0.762,0.50,-0.84,-0.64,-0.70,-1.36,0.82,
0.772,0.50,-0.84,-0.64,-0.72,-1.32,0.81,
0.773,0.55,-0.73,-0.49,-0.72,-1.32,0.81,
0.773,0.55,-0.73,-0.49,-0.73,-1.29,0.80,
0.774,0.59,-0.69,-0.34,-0.73,-1.29,0.80,
0.774,0.59,-0.69,-0.34,-0.75,-1.26,0.79,
0.774,0.59,-0.69,-0.34,-0.76,-1.23,0.78,
0.775,0.59,-0.69,-0.34,-0.77,-1.20,0.77,
0.775,0.62,-0.71,-0.18,-0.77,-1.20,0.77,
0.776,0.62,-0.71,-0.18,-0.78,-1.18,0.76,
0.779,0.58,-0.76,-0.03,-0.78,-1.18,0.76,
0.78,0.58,-0.76,-0.03,-0.80,-1.16,0.75,
0.782,0.58,-0.76,-0.03,-0.80,-1.14,0.74,
0.789,0.58,-0.76,-0.03,-0.81,-1.13,0.73,
0.791,0.53,-0.83,0.08,-0.81,-1.13,0.73,
0.791,0.53,-0.83,0.08,-0.82,-1.12,0.73,
0.791,0.49,-0.85,0.18,-0.82,-1.12,0.73,
0.791,0.49,-0.85,0.18,-0.83,-1.11,0.72,
0.791,0.49,-0.85,0.18,-0.84,-1.12,0.72,
0.794,0.51,-0.78,0.31,-0.84,-1.12,0.72,
0.794,0.51,-0.78,0.31,-0.86,-1.12,0.71,
0.796,0.51,-0.78,0.31,-0.87,-1.13,0.70,
0.799,0.51,-0.78,0.31,-0.89,-1.15,0.69,
0.799,0.56,-0.70,0.53,-0.89,-1.15,0.69,
0.801,0.56,-0.70,0.53,-0.91,-1.17,0.68,
0.804,0.56,-0.70,0.53,-0.93,-1.20,0.67,
0.804,0.62,-0.63,0.83,-0.93,-1.20,0.67,
0.806,0.62,-0.63,0.83,-0.95,-1.23,0.65,
0.808,0.68,-0.61,1.16,-0.95,-1.23,0.65,
0.809,0.68,-0.61,1.16,-0.97,-1.26,0.63,
0.811,0.68,-0.61,1.16,-0.99,-1.30,0.61,
0.813,0.72,-0.66,1.37,-0.99,-1.30,0.61,
0.816,0.72,-0.66,1.37,-1.02,-1.33,0.59,
0.816,0.72,-0.66,1.37,-1.04,-1.35,0.58,
0.818,0.72,-0.74,1.48,-1.04,-1.35,0.58,
0.818,0.72,-0.74,1.48,-1.05,-1.38,0.56,
0.82,0.72,-0.74,1.48,-1.07,-1.40,0.54,
0.824,0.72,-0.74,1.48,-1.08,-1.42,0.53,
0.824,0.71,-0.82,1.55,-1.08,-1.42,0.53,
0.825,0.71,-0.82,1.55,-1.09,-1.43,0.51,
0.828,0.71,-0.82,1.55,-1.09,-1.44,0.50,
0.828,0.71,-0.88,1.62,-1.09,-1.44,0.50,
0.83,0.71,-0.88,1.62,-1.09,-1.44,0.49,
0.832,0.66,-0.92,1.70,-1.09,-1.44,0.49,
0.833,0.66,-0.92,1.70,-1.09,-1.44,0.49,
0.835,0.66,-0.92,1.70,-1.09,-1.44,0.48,
0.838,0.66,-0.92,1.70,-1.08,-1.44,0.48,
0.838,0.56,-0.91,1.78,-1.08,-1.44,0.48,
0.84,0.56,-0.91,1.78,-1.06,-1.43,0.48,
0.842,0.46,-0.89,1.90,-1.06,-1.43,0.48,
0.843,0.46,-0.89,1.90,-1.05,-1.42,0.49,
0.846,0.46,-0.89,1.90,-1.02,-1.41,0.49,
0.847,0.37,-0.80,2.00,-1.02,-1.41,0.49,
0.848,0.37,-0.80,2.00,-1.00,-1.40,0.50,
0.849,0.37,-0.80,2.00,-0.97,-1.38,0.51,
0.852,0.25,-0.73,2.03,-0.97,-1.38,0.51,
0.852,0.25,-0.73,2.03,-0.95,-1.36,0.52,
0.854,0.25,-0.73,2.03,-0.92,-1.33,0.53,
0.861,0.25,-0.73,2.03,-0.88,-1.31,0.54,
0.861,0.14,-0.66,1.99,-0.88,-1.31,0.54,
0.862,0.14,-0.66,1.99,-0.85,-1.28,0.55,
0.862,0.08,-0.64,1.89,-0.85,-1.28,0.55,
0.862,0.08,-0.64,1.89,-0.81,-1.25,0.57,
0.865,0.08,-0.64,1.89,-0.77,-1.22,0.58,
0.871,-0.00,-0.65,1.76,-0.77,-1.22,0.58,
0.872,-0.00,-0.65,1.76,-0.73,-1.19,0.60,
0.872,-0.00,-0.65,1.76,-0.69,-1.15,0.61,
0.872,-0.00,-0.65,1.76,-0.65,-1.12,0.63,
0.872,-0.08,-0.74,1.63,-0.65,-1.12,0.63,
0.874,-0.08,-0.74,1.63,-0.60,-1.10,0.64,
0.876,-0.17,-0.80,1.52,-0.60,-1.10,0.64,
0.876,-0.17,-0.80,1.52,-0.56,-1.08,0.66,
0.878,-0.17,-0.80,1.52,-0.52,-1.05,0.67,
0.881,-0.29,-0.80,1.36,-0.52,-1.05,0.67,
0.881,-0.29,-0.80,1.36,-0.47,-1.03,0.69,
0.883,-0.29,-0.80,1.36,-0.43,-1.02,0.71,
0.886,-0.40,-0.77,1.17,-0.43,-1.02,0.71,
0.886,-0.40,-0.77,1.17,-0.39,-1.01,0.72,
0.888,-0.40,-0.77,1.17,-0.35,-1.01,0.74,
0.891,-0.40,-0.77,1.17,-0.31,-1.01,0.76,
0.891,-0.49,-0.69,0.98,-0.31,-1.01,0.76,
0.894,-0.49,-0.69,0.98,-0.28,-1.01,0.79,
0.896,-0.49,-0.69,0.98,-0.25,-1.02,0.81,
0.896,-0.56,-0.57,0.85,-0.25,-1.02,0.81,
0.899,-0.56,-0.57,0.85,-0.22,-1.04,0.83,
0.9,-0.53,-0.41,0.75,-0.22,-1.04,0.83,
0.9,-0.53,-0.41,0.75,-0.20,-1.06,0.86,
0.903,-0.53,-0.41,0.75,-0.19,-1.09,0.87,
0.906,-0.53,-0.41,0.75,-0.19,-1.12,0.89,
0.906,-0.45,-0.22,0.70,-0.19,-1.12,0.89,
0.907,-0.45,-0.22,0.70,-0.19,-1.15,0.91,
0.91,-0.25,-0.08,0.70,-0.19,-1.15,0.91,
0.91,-0.25,-0.08,0.70,-0.20,-1.19,0.91,
0.912,-0.25,-0.08,0.70,-0.21,-1.23,0.92,
0.915,-0.25,-0.08,0.70,-0.24,-1.27,0.91,
0.916,0.02,0.03,0.71,-0.24,-1.27,0.91,
0.917,0.02,0.03,0.71,-0.26,-1.32,0.90,
0.92,0.02,0.03,0.71,-0.28,-1.37,0.87,
0.92,0.37,0.01,0.75,-0.28,-1.37,0.87,
0.922,0.37,0.01,0.75,-0.31,-1.43,0.85,
0.925,0.73,-0.12,0.79,-0.31,-1.43,0.85,
0.925,0.73,-0.12,0.79,-0.34,-1.49,0.81,
0.927,0.73,-0.12,0.79,-0.37,-1.55,0.77,
0.929,0.73,-0.12,0.79,-0.40,-1.61,0.73,
0.93,1.03,-0.31,0.84,-0.40,-1.61,0.73,
0.932,1.03,-0.31,0.84,-0.43,-1.67,0.68,
0.934,1.21,-0.55,0.92,-0.43,-1.67,0.68,
0.935,1.21,-0.55,0.92,-0.46,-1.72,0.63,
0.937,1.21,-0.55,0.92,-0.48,-1.77,0.57,
0.94,1.21,-0.55,0.92,-0.51,-1.82,0.53,
0.941,1.30,-0.73,1.00,-0.51,-1.82,0.53,
0.942,1.30,-0.73,1.00,-0.52,-1.87,0.48,
0.944,1.30,-0.73,1.00,-0.54,-1.90,0.44,
0.944,1.28,-0.80,1.08,-0.54,-1.90,0.44,
0.947,1.28,-0.80,1.08,-0.55,-1.94,0.40,
0.949,1.28,-0.80,1.08,-0.55,-1.97,0.38,
0.95,1.14,-0.80,1.20,-0.55,-1.97,0.38,
0.951,1.14,-0.80,1.20,-0.56,-1.99,0.36,
0.953,1.14,-0.80,1.20,-0.55,-2.01,0.34,
0.954,0.93,-0.74,1.32,-0.55,-2.01,0.34,
0.96,0.93,-0.74,1.32,-0.54,-2.02,0.34,
0.961,0.70,-0.64,1.39,-0.54,-2.02,0.34,
0.961,0.70,-0.64,1.39,-0.53,-2.03,0.34,
0.961,0.70,-0.64,1.39,-0.51,-2.03,0.34,
0.964,0.48,-0.51,1.42,-0.51,-2.03,0.34,
0.964,0.48,-0.51,1.42,-0.48,-2.02,0.35,
0.976,0.48,-0.51,1.42,-0.46,-2.00,0.37,
0.976,0.48,-0.51,1.42,-0.43,-1.97,0.38,
0.976,0.33,-0.40,1.44,-0.43,-1.97,0.38,
0.977,0.33,-0.40,1.44,-0.40,-1.94,0.40,
0.977,0.28,-0.31,1.37,-0.40,-1.94,0.40,
0.977,0.28,-0.31,1.37,-0.38,-1.90,0.42,
0.977,0.28,-0.31,1.37,-0.35,-1.84,0.44,
0.978,0.28,-0.31,1.37,-0.33,-1.78,0.46,
0.98,0.23,-0.27,1.25,-0.33,-1.78,0.46,
0.98,0.23,-0.27,1.25,-0.31,-1.72,0.48,
0.982,0.22,-0.28,1.14,-0.31,-1.72,0.48,
0.983,0.22,-0.28,1.14,-0.29,-1.66,0.50,
0.985,0.22,-0.28,1.14,-0.28,-1.59,0.52,
0.987,0.22,-0.32,1.05,-0.28,-1.59,0.52,
0.987,0.22,-0.32,1.05,-0.27,-1.54,0.55,
0.99,0.22,-0.32,1.05,-0.26,-1.49,0.57,
0.992,0.22,-0.32,1.05,-0.26,-1.45,0.59,
0.993,0.27,-0.34,1.09,-0.26,-1.45,0.59,
0.995,0.27,-0.34,1.09,-0.26,-1.42,0.61,
0.997,0.27,-0.34,1.09,-0.26,-1.41,0.64,
0.998,0.37,-0.35,1.19,-0.26,-1.41,0.64,
1.0,0.37,-0.35,1.19,-0.27,-1.41,0.66,
1.002,0.37,-0.35,1.19,-0.29,-1.42,0.69,
1.002,0.47,-0.28,1.41,-0.29,-1.42,0.69,
1.004,0.47,-0.28,1.41,-0.30,-1.43,0.71,
1.007,0.47,-0.28,1.41,-0.32,-1.45,0.72,
1.007,0.56,-0.22,1.63,-0.32,-1.45,0.72,
1.009,0.56,-0.22,1.63,-0.33,-1.48,0.74,
1.012,0.66,-0.17,1.81,-0.33,-1.48,0.74,
1.012,0.66,-0.17,1.81,-0.35,-1.51,0.75,
1.015,0.66,-0.17,1.81,-0.37,-1.54,0.75,
1.017,0.66,-0.17,1.81,-0.39,-1.57,0.75,
1.018,0.78,-0.18,1.92,-0.39,-1.57,0.75,
1.019,0.78,-0.18,1.92,-0.40,-1.61,0.75,
1.021,0.78,-0.18,1.92,-0.41,-1.65,0.74,
1.022,0.98,-0.16,2.05,-0.41,-1.65,0.74,
1.024,0.98,-0.16,2.05,-0.42,-1.70,0.74,
1.026,1.28,-0.18,2.28,-0.42,-1.70,0.74,
1.027,1.28,-0.18,2.28,-0.42,-1.76,0.72,
1.028,1.28,-0.18,2.28,-0.42,-1.82,0.70,
1.031,1.48,-0.23,2.60,-0.42,-1.82,0.70,
1.031,1.48,-0.23,2.60,-0.41,-1.89,0.68,
1.033,1.48,-0.23,2.60,-0.39,-1.96,0.66,
1.036,1.48,-0.23,2.60,-0.37,-2.03,0.64,
1.036,1.56,-0.36,2.94,-0.37,-2.03,0.64,
1.038,1.56,-0.36,2.94,-0.34,-2.11,0.61,
1.041,1.56,-0.36,2.94,-0.31,-2.19,0.59,
1.042,1.54,-0.48,3.27,-0.31,-2.19,0.59,
1.043,1.54,-0.48,3.27,-0.26,-2.27,0.58,
1.046,1.36,-0.54,3.54,-0.26,-2.27,0.58,
1.046,1.36,-0.54,3.54,-0.22,-2.36,0.56,
1.048,1.36,-0.54,3.54,-0.16,-2.44,0.55,
1.05,1.12,-0.60,3.74,-0.16,-2.44,0.55,
1.051,1.12,-0.60,3.74,-0.11,-2.53,0.55,
1.053,1.12,-0.60,3.74,-0.04,-2.61,0.54,
1.055,0.79,-0.61,3.81,-0.04,-2.61,0.54,
1.056,0.79,-0.61,3.81,0.03,-2.69,0.55,
1.058,0.79,-0.61,3.81,0.10,-2.77,0.56,
1.06,0.14,-0.77,3.78,0.10,-2.77,0.56,
1.06,0.14,-0.77,3.78,0.18,-2.86,0.58,
1.062,0.14,-0.77,3.78,0.26,-2.94,0.60,
1.069,0.14,-0.77,3.78,0.35,-3.03,0.64,
1.069,-0.51,-0.76,3.80,0.35,-3.03,0.64,
1.07,-0.51,-0.76,3.80,0.44,-3.12,0.68,
1.07,-0.94,-0.53,3.90,0.44,-3.12,0.68,
1.07,-0.94,-0.53,3.90,0.54,-3.23,0.73,
1.081,-0.94,-0.53,3.90,0.65,-3.33,0.78,
1.082,-0.94,-0.53,3.90,0.76,-3.45,0.83,
1.082,-1.07,-0.37,4.15,0.76,-3.45,0.83,
1.082,-1.07,-0.37,4.15,0.87,-3.56,0.88,
1.082,-1.07,-0.37,4.15,0.98,-3.67,0.94,
1.082,-1.09,-0.40,4.31,0.98,-3.67,0.94,
1.083,-1.09,-0.40,4.31,1.10,-3.77,1.00,
1.085,-1.21,-0.53,4.29,1.10,-3.77,1.00,
1.085,-1.21,-0.53,4.29,1.22,-3.88,1.05,
1.087,-1.21,-0.53,4.29,1.34,-3.97,1.11,
1.09,-1.21,-0.53,4.29,1.46,-4.06,1.16,
1.09,-1.41,-0.73,4.09,1.46,-4.06,1.16,
1.091,-1.41,-0.73,4.09,1.59,-4.14,1.21,
1.094,-1.41,-0.73,4.09,1.71,-4.22,1.26,
1.095,-1.62,-0.94,3.87,1.71,-4.22,1.26,
1.097,-1.62,-0.94,3.87,1.84,-4.30,1.31,
1.099,-1.62,-0.94,3.87,1.97,-4.37,1.35,
1.1,-1.78,-1.07,3.72,1.97,-4.37,1.35,
1.101,-1.78,-1.07,3.72,2.09,-4.44,1.39,
1.104,-1.81,-1.14,3.55,2.09,-4.44,1.39,
1.104,-1.81,-1.14,3.55,2.21,-4.50,1.42,
1.107,-1.81,-1.14,3.55,2.34,-4.55,1.44,
1.11,-1.81,-1.14,3.55,2.45,-4.59,1.47,
1.111,-1.77,-1.18,3.23,2.45,-4.59,1.47,
1.111,-1.77,-1.18,3.23,2.57,-4.61,1.48,
1.113,-1.77,-1.18,3.23,2.67,-4.62,1.50,
1.114,-1.72,-1.22,2.71,2.67,-4.62,1.50,
1.116,-1.72,-1.22,2.71,2.77,-4.62,1.51,
1.119,-1.64,-1.22,2.04,2.77,-4.62,1.51,
1.119,-1.64,-1.22,2.04,2.85,-4.61,1.51,
1.121,-1.64,-1.22,2.04,2.93,-4.59,1.52,
1.124,-1.50,-1.23,1.39,2.93,-4.59,1.52,
1.125,-1.50,-1.23,1.39,3.00,-4.56,1.52,
1.126,-1.50,-1.23,1.39,3.05,-4.52,1.52,
1.128,-1.50,-1.23,1.39,3.10,-4.48,1.52,
1.128,-1.30,-1.12,0.84,3.10,-4.48,1.52,
1.131,-1.30,-1.12,0.84,3.13,-4.43,1.52,
1.133,-1.08,-0.92,0.38,3.13,-4.43,1.52,
1.134,-1.08,-0.92,0.38,3.15,-4.36,1.52,
1.135,-1.08,-0.92,0.38,3.16,-4.28,1.52,
1.138,-1.08,-0.92,0.38,3.15,-4.18,1.52,
1.139,-0.92,-0.64,-0.13,3.15,-4.18,1.52,
1.14,-0.92,-0.64,-0.13,3.12,-4.07,1.52,
1.142,-0.80,-0.35,-0.87,3.12,-4.07,1.52,
1.143,-0.80,-0.35,-0.87,3.08,-3.94,1.53,
1.145,-0.80,-0.35,-0.87,3.02,-3.80,1.54,
1.147,-0.80,-0.35,-0.87,2.94,-3.65,1.55,
1.149,-0.75,-0.10,-1.69,2.94,-3.65,1.55,
1.15,-0.75,-0.10,-1.69,2.84,-3.48,1.56,
1.152,-0.75,-0.10,-1.69,2.73,-3.30,1.57,
1.152,-0.65,0.05,-2.52,2.73,-3.30,1.57,
1.154,-0.65,0.05,-2.52,2.60,-3.13,1.59,
1.157,-0.48,0.12,-3.23,2.60,-3.13,1.59,
1.158,-0.48,0.12,-3.23,2.46,-2.94,1.60,
1.159,-0.48,0.12,-3.23,2.30,-2.75,1.62,
1.162,-0.48,0.12,-3.23,2.13,-2.55,1.63,
1.162,-0.26,0.17,-3.79,2.13,-2.55,1.63,
1.169,-0.26,0.17,-3.79,1.95,-2.36,1.64,
1.169,-0.26,0.17,-3.79,1.77,-2.16,1.65,
1.17,-0.03,0.21,-4.28,1.77,-2.16,1.65,
1.17,-0.03,0.21,-4.28,1.57,-1.96,1.66,
1.172,0.17,0.18,-4.69,1.57,-1.96,1.66,
1.172,0.17,0.18,-4.69,1.37,-1.76,1.66,
1.181,0.17,0.18,-4.69,1.17,-1.56,1.66,
1.181,0.29,0.16,-4.94,1.17,-1.56,1.66,
1.181,0.29,0.16,-4.94,0.96,-1.36,1.66,
1.182,0.29,0.16,-4.94,0.75,-1.16,1.66,
1.182,0.29,0.16,-4.94,0.54,-0.97,1.66,
1.182,0.40,0.13,-5.11,0.54,-0.97,1.66,
1.183,0.40,0.13,-5.11,0.34,-0.79,1.66,
1.186,0.49,0.04,-5.11,0.34,-0.79,1.66,
1.186,0.49,0.04,-5.11,0.15,-0.60,1.66,
1.189,0.49,0.04,-5.11,-0.04,-0.44,1.65,
1.191,0.49,-0.03,-4.97,-0.04,-0.44,1.65,
1.191,0.49,-0.03,-4.97,-0.23,-0.28,1.65,
1.194,0.49,-0.03,-4.97,-0.40,-0.13,1.64,
1.196,0.49,-0.10,-4.68,-0.40,-0.13,1.64,
1.196,0.49,-0.10,-4.68,-0.56,0.00,1.64,
1.198,0.49,-0.10,-4.68,-0.72,0.12,1.63,
1.201,0.44,-0.22,-4.21,-0.72,0.12,1.63,
1.201,0.44,-0.22,-4.21,-0.86,0.22,1.62,
1.203,0.44,-0.22,-4.21,-0.98,0.31,1.61,
1.207,0.44,-0.22,-4.21,-1.10,0.38,1.60,
1.207,0.39,-0.31,-3.56,-1.10,0.38,1.60,
1.208,0.39,-0.31,-3.56,-1.19,0.43,1.59,
1.21,0.29,-0.40,-2.80,-1.19,0.43,1.59,
1.211,0.29,-0.40,-2.80,-1.27,0.46,1.58,
1.215,0.29,-0.40,-2.80,-1.34,0.48,1.57,
1.215,0.29,-0.40,-2.80,-1.39,0.48,1.56,
1.216,0.16,-0.48,-1.96,-1.39,0.48,1.56,
1.217,0.16,-0.48,-1.96,-1.43,0.46,1.55,
1.22,0.04,-0.62,-1.13,-1.43,0.46,1.55,
1.22,0.04,-0.62,-1.13,-1.45,0.42,1.54,
1.223,0.04,-0.62,-1.13,-1.45,0.36,1.54,
1.225,-0.05,-0.72,-0.26,-1.45,0.36,1.54,
1.225,-0.05,-0.72,-0.26,-1.44,0.28,1.53,
1.227,-0.05,-0.72,-0.26,-1.42,0.18,1.53,
1.23,-0.14,-0.80,0.61,-1.42,0.18,1.53,
1.23,-0.14,-0.80,0.61,-1.37,0.07,1.52,
1.232,-0.14,-0.80,0.61,-1.32,-0.05,1.52,
1.234,-0.14,-0.80,0.61,-1.25,-0.20,1.53,
1.235,-0.18,-0.83,1.40,-1.25,-0.20,1.53,
1.237,-0.18,-0.83,1.40,-1.17,-0.36,1.54,
1.24,-0.18,-0.83,1.40,-1.09,-0.52,1.56,
1.24,-0.29,-0.75,2.17,-1.09,-0.52,1.56,
1.242,-0.29,-0.75,2.17,-0.99,-0.69,1.58,
1.244,-0.29,-0.75,2.17,-0.89,-0.87,1.60,
1.245,-0.36,-0.60,2.73,-0.89,-0.87,1.60,
1.247,-0.36,-0.60,2.73,-0.77,-1.04,1.62,
1.249,-0.36,-0.60,2.73,-0.65,-1.21,1.64,
1.25,-0.38,-0.62,3.06,-0.65,-1.21,1.64,
1.251,-0.38,-0.62,3.06,-0.51,-1.38,1.65,
1.254,-0.37,-0.65,3.25,-0.51,-1.38,1.65,
1.254,-0.37,-0.65,3.25,-0.38,-1.55,1.66,
1.257,-0.37,-0.65,3.25,-0.24,-1.72,1.68,
1.259,-0.34,-0.68,3.35,-0.24,-1.72,1.68,
1.259,-0.34,-0.68,3.35,-0.09,-1.88,1.68,
1.261,-0.34,-0.68,3.35,0.06,-2.03,1.69,
1.265,-0.34,-0.68,3.35,0.20,-2.17,1.69,
1.265,-0.27,-0.64,3.33,0.20,-2.17,1.69,
1.266,-0.27,-0.64,3.33,0.36,-2.29,1.69,
1.268,-0.11,-0.67,3.12,0.36,-2.29,1.69,
1.27,-0.11,-0.67,3.12,0.51,-2.41,1.69,
1.271,-0.11,-0.67,3.12,0.66,-2.51,1.69,
1.274,-0.11,-0.67,3.12,0.81,-2.60,1.68,
1.275,0.06,-0.72,2.88,0.81,-2.60,1.68,
1.279,0.06,-0.72,2.88,0.96,-2.68,1.67,
1.279,0.24,-0.79,2.56,0.96,-2.68,1.67,
1.279,0.24,-0.79,2.56,1.10,-2.75,1.66,
1.282,0.24,-0.79,2.56,1.24,-2.82,1.65,
1.283,0.24,-0.79,2.56,1.37,-2.87,1.64,
1.283,0.40,-0.90,2.28,1.37,-2.87,1.64,
1.285,0.40,-0.90,2.28,1.50,-2.92,1.63,
1.287,0.57,-0.96,2.04,1.50,-2.92,1.63,
1.288,0.57,-0.96,2.04,1.61,-2.95,1.62,
1.29,0.57,-0.96,2.04,1.72,-2.98,1.61,
1.292,0.69,-1.01,1.73,1.72,-2.98,1.61,
1.293,0.69,-1.01,1.73,1.82,-2.99,1.60,
1.295,0.69,-1.01,1.73,1.90,-2.99,1.59,
1.297,0.69,-1.01,1.73,1.97,-2.99,1.57,
1.298,0.78,-1.10,1.32,1.97,-2.99,1.57,
1.3,0.78,-1.10,1.32,2.03,-2.98,1.56,
1.303,0.90,-1.25,0.97,2.03,-2.98,1.56,
1.304,0.90,-1.25,0.97,2.07,-2.98,1.55,
1.305,0.90,-1.25,0.97,2.11,-2.98,1.55,
1.307,1.01,-1.38,0.86,2.11,-2.98,1.55,
1.308,1.01,-1.38,0.86,2.14,-2.98,1.55,
1.309,1.01,-1.38,0.86,2.15,-2.99,1.56,
1.312,1.01,-1.38,0.86,2.16,-3.01,1.57,
1.312,1.08,-1.52,0.90,2.16,-3.01,1.57,
1.315,1.08,-1.52,0.90,2.16,-3.04,1.58,
1.317,1.02,-1.61,1.06,2.16,-3.04,1.58,
1.317,1.02,-1.61,1.06,2.15,-3.08,1.60,
1.32,1.02,-1.61,1.06,2.14,-3.12,1.63,
1.322,1.02,-1.61,1.06,2.12,-3.17,1.65,
1.322,0.95,-1.74,1.26,2.12,-3.17,1.65,
1.324,0.95,-1.74,1.26,2.11,-3.22,1.67,
1.327,0.90,-1.89,1.29,2.11,-3.22,1.67,
1.327,0.90,-1.89,1.29,2.09,-3.27,1.70,
1.329,0.90,-1.89,1.29,2.08,-3.31,1.73,
1.331,0.90,-1.89,1.29,2.08,-3.35,1.76,
1.332,0.86,-1.98,1.28,2.08,-3.35,1.76,
1.334,0.86,-1.98,1.28,2.07,-3.37,1.79,
1.336,0.84,-1.95,1.23,2.07,-3.37,1.79,
1.337,0.84,-1.95,1.23,2.08,-3.39,1.82,
1.339,0.84,-1.95,1.23,2.09,-3.40,1.85,
1.342,0.84,-1.95,1.23,2.11,-3.40,1.89,
1.343,0.80,-1.83,1.13,2.11,-3.40,1.89,
1.344,0.80,-1.83,1.13,2.13,-3.38,1.92,
1.346,0.80,-1.83,1.13,2.16,-3.35,1.96,
1.347,0.76,-1.66,1.02,2.16,-3.35,1.96,
1.348,0.76,-1.66,1.02,2.19,-3.32,1.99,
1.351,0.76,-1.66,1.02,2.22,-3.28,2.03,
1.351,0.73,-1.50,0.89,2.22,-3.28,2.03,
1.353,0.73,-1.50,0.89,2.25,-3.23,2.06,
1.356,0.73,-1.50,0.89,2.28,-3.17,2.10,
1.357,0.74,-1.32,0.79,2.28,-3.17,2.10,
1.358,0.74,-1.32,0.79,2.31,-3.10,2.13,
1.361,0.74,-1.32,0.79,2.33,-3.03,2.16,
1.361,0.89,-1.11,0.65,2.33,-3.03,2.16,
1.363,0.89,-1.11,0.65,2.35,-2.94,2.18,
1.366,1.14,-0.88,0.44,2.35,-2.94,2.18,
1.366,1.14,-0.88,0.44,2.35,-2.85,2.21,
1.368,1.14,-0.88,0.44,2.34,-2.74,2.23,
1.37,1.45,-0.61,0.08,2.34,-2.74,2.23,
1.37,1.45,-0.61,0.08,2.32,-2.61,2.26,
1.376,1.45,-0.61,0.08,2.29,-2.48,2.28,
1.377,1.45,-0.61,0.08,2.24,-2.34,2.30,
1.377,1.79,-0.31,-0.42,2.24,-2.34,2.30,
1.379,1.79,-0.31,-0.42,2.17,-2.20,2.31,
1.387,1.79,-0.31,-0.42,2.09,-2.04,2.32,
1.387,2.12,-0.06,-0.99,2.09,-2.04,2.32,
1.388,2.12,-0.06,-0.99,2.00,-1.89,2.33,
1.388,2.42,0.09,-1.49,2.00,-1.89,2.33,
1.388,2.42,0.09,-1.49,1.89,-1.74,2.32,
1.388,2.42,0.09,-1.49,1.78,-1.58,2.31,
1.389,2.71,0.19,-1.98,1.78,-1.58,2.31,
1.39,2.71,0.19,-1.98,1.64,-1.42,2.29,
1.392,2.71,0.19,-1.98,1.50,-1.26,2.26,
1.394,3.00,0.22,-2.44,1.50,-1.26,2.26,
1.394,3.00,0.22,-2.44,1.35,-1.10,2.23,
1.398,3.00,0.22,-2.44,1.20,-0.94,2.18,
1.399,3.21,0.26,-2.84,1.20,-0.94,2.18,
1.4,3.21,0.26,-2.84,1.03,-0.77,2.14,
